AY_ID,EXAM_ID,SUB_ID,ADMNO,MARKS_OBTAINED
2022-2023,FINAL,CA,2922,95
2022-2023,FINAL,CA,2923,98
2022-2023,FINAL,CA,2924,77
2022-2023,FINAL,CA,2925,86
2022-2023,FINAL,CA,2926,96
2022-2023,FINAL,CA,2927,93
2022-2023,FINAL,CA,2928,48
2022-2023,FINAL,CA,2930,89
2022-2023,FINAL,CA,2931,83.5
2022-2023,FINAL,CA,2933,80.5
2022-2023,FINAL,CA,2936,59
2022-2023,FINAL,CA,2937,94
2022-2023,FINAL,CA,2938,86.5
2022-2023,FINAL,CA,2940,96
2022-2023,FINAL,CA,2941,76.5
2022-2023,FINAL,CA,2942,66
2022-2023,FINAL,CA,2943,57
2022-2023,FINAL,CA,2944,87
2022-2023,FINAL,CA,2945,95.5
2022-2023,FINAL,CA,2948,91
2022-2023,FINAL,CA,2949,87
2022-2023,FINAL,CA,2950,70.5
2022-2023,FINAL,CA,2951,78
2022-2023,FINAL,CA,2953,58
2022-2023,FINAL,CA,2954,91
2022-2023,FINAL,CA,2955,91.5
2022-2023,FINAL,CA,2956,99
2022-2023,FINAL,CA,2958,92
2022-2023,FINAL,CA,2959,79.5
2022-2023,FINAL,CA,2960,98.5
2022-2023,FINAL,CA,2961,89
2022-2023,FINAL,CA,2962,85
2022-2023,FINAL,CA,2963,79
2022-2023,FINAL,CA,2964,71
2022-2023,FINAL,CA,2965,56
2022-2023,FINAL,CA,2967,83.5
2022-2023,FINAL,CA,2968,81
2022-2023,FINAL,CA,2969,38
2022-2023,FINAL,CA,2970,79
2022-2023,FINAL,CA,2971,37
2022-2023,FINAL,CA,2976,69.5
2022-2023,FINAL,CA,2977,0
2022-2023,FINAL,CA,2981,54
2022-2023,FINAL,CA,2982,78
2022-2023,FINAL,CA,2983,95
2022-2023,FINAL,CA,2984,87
2022-2023,FINAL,CA,2986,93
2022-2023,FINAL,CA,2987,87.5
2022-2023,FINAL,CA,2994,0
2022-2023,FINAL,CA,2995,89
2022-2023,FINAL,CA,2996,90.5
2022-2023,FINAL,CA,2997,82
2022-2023,FINAL,CA,2998,91
2022-2023,FINAL,CA,2999,19
2022-2023,FINAL,CA,3000,52
2022-2023,FINAL,CA,3001,64
2022-2023,FINAL,CA,3002,0
2022-2023,FINAL,CA,3003,81
2022-2023,FINAL,CA,3004,66.5
2022-2023,FINAL,CA,3005,65
2022-2023,FINAL,CA,3007,74.5
2022-2023,FINAL,CA,3008,70.5
2022-2023,FINAL,CA,3009,59
2022-2023,FINAL,CA,3010,68
2022-2023,FINAL,CA,3011,95
2022-2023,FINAL,CA,3012,55
2022-2023,FINAL,CA,3013,65
2022-2023,FINAL,CA,3018,93
2022-2023,FINAL,CA,3020,76
2022-2023,FINAL,CA,3021,69.5
2022-2023,FINAL,CA,3022,85
2022-2023,FINAL,CA,3023,95
2022-2023,FINAL,CA,3025,50
2022-2023,FINAL,CA,3029,87
2022-2023,FINAL,CA,3031,19
2022-2023,FINAL,CA,3033,73
2022-2023,FINAL,CA,3035,87
2022-2023,FINAL,CA,3036,71
2022-2023,FINAL,CA,3037,82
2022-2023,FINAL,CA,3040,57
2022-2023,FINAL,CA,3041,80
2022-2023,FINAL,CA,3042,80
2022-2023,FINAL,CA,3047,83
2022-2023,FINAL,CA,3049,70
2022-2023,FINAL,CA,3050,72.5
2022-2023,FINAL,CA,3051,71
2022-2023,FINAL,CA,3052,83
2022-2023,FINAL,CA,3053,67
2022-2023,FINAL,CA,3054,0
2022-2023,FINAL,CA,3057,73.5
2022-2023,FINAL,CA,3063,99
2022-2023,FINAL,CA,3064,87
2022-2023,FINAL,CA,3066,24
2022-2023,FINAL,CA,3067,43.5
2022-2023,FINAL,CA,3070,96
2022-2023,FINAL,CA,3071,68
2022-2023,FINAL,CA,3072,89
2022-2023,FINAL,CA,3073,90
2022-2023,FINAL,CA,3074,90
2022-2023,FINAL,CA,3075,68
2022-2023,FINAL,CA,3076,89
2022-2023,FINAL,CA,3077,59
2022-2023,FINAL,CA,3078,79.5
2022-2023,FINAL,CA,3081,78
2022-2023,FINAL,CA,3082,86
2022-2023,FINAL,CA,3083,63
2022-2023,FINAL,CA,3084,89
2022-2023,FINAL,CA,3085,98
2022-2023,FINAL,CA,3086,76
2022-2023,FINAL,CA,3087,59
2022-2023,FINAL,CA,3089,75.5
2022-2023,FINAL,CA,3090,98
2022-2023,FINAL,CA,3091,78
2022-2023,FINAL,CA,3092,73
2022-2023,FINAL,CA,3093,75
2022-2023,FINAL,CA,3094,92
2022-2023,FINAL,CA,3095,88
2022-2023,FINAL,CA,3096,62
2022-2023,FINAL,CA,3097,74.5
2022-2023,FINAL,CA,3098,86
2022-2023,FINAL,CA,3099,75
2022-2023,FINAL,CA,3100,88
2022-2023,FINAL,CA,3102,93
2022-2023,FINAL,CA,3103,98
2022-2023,FINAL,CA,3104,56
2022-2023,FINAL,CA,3105,74
2022-2023,FINAL,CA,3106,0
2022-2023,FINAL,CA,3107,94
2022-2023,FINAL,CA,3108,79
2022-2023,FINAL,CA,3109,89
2022-2023,FINAL,CA,3110,92
2022-2023,FINAL,CA,3111,88
2022-2023,FINAL,CA,3112,61
2022-2023,FINAL,CA,3113,91
2022-2023,FINAL,CA,3114,58
2022-2023,FINAL,CA,3115,91
2022-2023,FINAL,CA,3116,77
2022-2023,FINAL,CA,3118,63
2022-2023,FINAL,CA,3119,54
2022-2023,FINAL,CA,3120,56
2022-2023,FINAL,CA,3121,73
2022-2023,FINAL,CA,3123,86
2022-2023,FINAL,CA,3124,67
2022-2023,FINAL,CA,3125,97
2022-2023,FINAL,CA,3126,81
2022-2023,FINAL,CA,3127,78
2022-2023,FINAL,CA,3128,86
2022-2023,FINAL,CA,3129,67
2022-2023,FINAL,CA,3130,74
2022-2023,FINAL,CA,3131,87.5
2022-2023,FINAL,CA,3132,69
2022-2023,FINAL,CA,3133,54
2022-2023,FINAL,CA,3135,82
2022-2023,FINAL,CA,3136,68
2022-2023,FINAL,CA,3137,88
2022-2023,FINAL,CA,3138,73
2022-2023,FINAL,CA,3139,77
2022-2023,FINAL,CA,3140,69
2022-2023,FINAL,CA,3141,57
2022-2023,FINAL,CA,3142,71
2022-2023,FINAL,CA,3143,63
2022-2023,FINAL,CA,3144,95
2022-2023,FINAL,CA,3145,74
2022-2023,FINAL,CA,3146,88
2022-2023,FINAL,CA,3147,76
2022-2023,FINAL,CA,3150,83
2022-2023,FINAL,CA,3152,96
2022-2023,FINAL,CA,3153,90
2022-2023,FINAL,CA,3154,67.5
2022-2023,FINAL,CA,3155,90
2022-2023,FINAL,CA,3156,83
2022-2023,FINAL,CA,3157,87.5
2022-2023,FINAL,CA,3158,81
2022-2023,FINAL,CA,3159,85
2022-2023,FINAL,CA,3160,63
2022-2023,FINAL,CA,3164,71
2022-2023,FINAL,CA,3165,86
2022-2023,FINAL,CA,3166,71
2022-2023,FINAL,CA,3167,100
2022-2023,FINAL,CA,3168,66
2022-2023,FINAL,CA,3169,89
2022-2023,FINAL,CA,3170,63
2022-2023,FINAL,CA,3171,83
2022-2023,FINAL,CA,3172,73
2022-2023,FINAL,CA,3173,78
2022-2023,FINAL,CA,3174,60
2022-2023,FINAL,CA,3177,68
2022-2023,FINAL,CA,3178,86
2022-2023,FINAL,CA,3179,92
2022-2023,FINAL,CA,3180,65
2022-2023,FINAL,CA,3181,89
2022-2023,FINAL,CA,3182,68
2022-2023,FINAL,CA,3183,89
2022-2023,FINAL,CA,3184,87
2022-2023,FINAL,CA,3185,86
2022-2023,FINAL,CA,3186,94
2022-2023,FINAL,CA,3187,79
2022-2023,FINAL,CA,3188,62
2022-2023,FINAL,CA,3189,0
2022-2023,FINAL,CA,3190,61
2022-2023,FINAL,CA,3191,72
2022-2023,FINAL,CA,3192,68
2022-2023,FINAL,CA,3193,75
2022-2023,FINAL,CA,3194,0
2022-2023,FINAL,CA,3195,61
2022-2023,FINAL,CA,3196,74
2022-2023,FINAL,CA,3197,78.5
2022-2023,FINAL,CA,3198,51
2022-2023,FINAL,CA,3199,96
2022-2023,FINAL,CA,3200,75
2022-2023,FINAL,CA,3201,89
2022-2023,FINAL,CA,3202,88.5
2022-2023,FINAL,CA,3203,70
2022-2023,FINAL,CA,3205,94
2022-2023,FINAL,CA,3206,79
2022-2023,FINAL,CA,3207,73
2022-2023,FINAL,CA,3208,82
2022-2023,FINAL,CA,3209,70
2022-2023,FINAL,CA,3210,69
2022-2023,FINAL,CA,3211,72
2022-2023,FINAL,CA,3212,82
2022-2023,FINAL,CA,3213,60
2022-2023,FINAL,CA,3215,0
2022-2023,FINAL,CA,3216,83
2022-2023,FINAL,CA,3217,70
2022-2023,FINAL,CA,3218,95
2022-2023,FINAL,CA,3219,71
2022-2023,FINAL,CA,3220,89
2022-2023,FINAL,CA,3221,67
2022-2023,FINAL,CA,3222,81.5
2022-2023,FINAL,CA,3223,74
2022-2023,FINAL,CA,3224,94
2022-2023,FINAL,CA,3225,97.5
2022-2023,FINAL,CA,3226,94
2022-2023,FINAL,CA,3227,66
2022-2023,FINAL,CA,3228,92
2022-2023,FINAL,CA,3229,84
2022-2023,FINAL,CA,3230,87
2022-2023,FINAL,CA,3231,80
2022-2023,FINAL,CA,3232,77
2022-2023,FINAL,CA,3233,92
2022-2023,FINAL,CA,3234,68
2022-2023,FINAL,CA,3235,63
2022-2023,FINAL,CA,3236,85
2022-2023,FINAL,CA,3237,0
2022-2023,FINAL,CA,3238,83
2022-2023,FINAL,CA,3239,89
2022-2023,FINAL,CA,3240,87.5
2022-2023,FINAL,CA,3243,64
2022-2023,FINAL,CA,3244,97
2022-2023,FINAL,CA,3245,91
2022-2023,FINAL,CA,3247,96
2022-2023,FINAL,CA,3248,93
2022-2023,FINAL,CA,3249,69.5
2022-2023,FINAL,CA,3251,81
2022-2023,FINAL,CA,3252,64
2022-2023,FINAL,CA,3253,77
2022-2023,FINAL,CA,3254,82
2022-2023,FINAL,CA,3255,81
2022-2023,FINAL,CA,3257,83
2022-2023,FINAL,CA,3259,94
2022-2023,FINAL,CA,3260,93.5
2022-2023,FINAL,CA,3261,70
2022-2023,FINAL,CA,3262,58
2022-2023,FINAL,CA,3263,72
2022-2023,FINAL,CA,3268,12
2022-2023,FINAL,CA,3269,73.5
2022-2023,FINAL,CA,3272,90
2022-2023,FINAL,CA,3273,92
2022-2023,FINAL,CA,3275,73
2022-2023,FINAL,CA,3276,66
2022-2023,FINAL,CA,3277,97
2022-2023,FINAL,CA,3278,46
2022-2023,FINAL,CA,3280,89
2022-2023,FINAL,CA,3285,87
2022-2023,FINAL,CA,3286,93
2022-2023,FINAL,CA,3290,84.5
2022-2023,FINAL,CA,3291,85.5
2022-2023,FINAL,CA,3296,99
2022-2023,FINAL,CA,3298,72
2022-2023,FINAL,CA,3300,66
2022-2023,FINAL,CA,3301,90
2022-2023,FINAL,CA,3302,78
2022-2023,FINAL,CA,3303,81
2022-2023,FINAL,CA,3304,80
2022-2023,FINAL,CA,3307,67
2022-2023,FINAL,CA,3308,44
2022-2023,FINAL,CA,3309,59
2022-2023,FINAL,CA,3310,0
2022-2023,FINAL,CA,3311,39
2022-2023,FINAL,CA,3315,74
2022-2023,FINAL,CA,3317,84
2022-2023,FINAL,CA,3320,81.5
2022-2023,FINAL,CA,3322,88
2022-2023,FINAL,CA,3323,74
2022-2023,FINAL,CA,3325,81
2022-2023,FINAL,CA,3327,85
2022-2023,FINAL,CA,3328,91
2022-2023,FINAL,CA,3329,97
2022-2023,FINAL,CA,3332,86.5
2022-2023,FINAL,CA,3335,83
2022-2023,FINAL,CA,3337,81
2022-2023,FINAL,CA,3338,89
2022-2023,FINAL,CA,3339,79
2022-2023,FINAL,CA,3340,92
2022-2023,FINAL,CA,3341,97
2022-2023,FINAL,CA,3342,99
2022-2023,FINAL,CA,3344,94
2022-2023,FINAL,CA,3345,99
2022-2023,FINAL,CA,3346,93
2022-2023,FINAL,CA,3347,86
2022-2023,FINAL,CA,3348,56.5
2022-2023,FINAL,CA,3349,96
2022-2023,FINAL,CA,3350,94
2022-2023,FINAL,CA,3353,90
2022-2023,FINAL,CA,3354,79
2022-2023,FINAL,CA,3355,67
2022-2023,FINAL,CA,3356,97
2022-2023,FINAL,CA,3357,65
2022-2023,FINAL,CA,3358,89
2022-2023,FINAL,CA,3359,89
2022-2023,FINAL,CA,3360,93
2022-2023,FINAL,CA,3361,0
2022-2023,FINAL,CA,3362,99
2022-2023,FINAL,CA,3363,0
2022-2023,FINAL,CA,3364,80
2022-2023,FINAL,CA,3365,81
2022-2023,FINAL,CA,3366,0
2022-2023,FINAL,CA,3368,59.5
2022-2023,FINAL,CA,3369,0
2022-2023,FINAL,CA,3370,84
2022-2023,FINAL,CA,3371,96
2022-2023,FINAL,CA,3372,88
2022-2023,FINAL,CA,3373,89.5
2022-2023,FINAL,CA,3374,85
2022-2023,FINAL,CA,3375,71
2022-2023,FINAL,CA,3376,100
2022-2023,FINAL,CA,3377,93
2022-2023,FINAL,CA,3378,84.5
2022-2023,FINAL,CA,3379,78
2022-2023,FINAL,CA,3380,73
2022-2023,FINAL,CA,3381,100
2022-2023,FINAL,CA,3382,46
2022-2023,FINAL,CA,3383,81.5
2022-2023,FINAL,CA,3384,79
2022-2023,FINAL,CA,3385,81
2022-2023,FINAL,CA,3386,65
2022-2023,FINAL,CA,3387,61
2022-2023,FINAL,CA,3388,80
2022-2023,FINAL,CA,3389,67
2022-2023,FINAL,CA,3390,76
2022-2023,FINAL,CA,3391,89
2022-2023,FINAL,CA,3392,96.5
2022-2023,FINAL,CA,3393,63
2022-2023,FINAL,CA,3395,96
2022-2023,FINAL,CA,3397,94
2022-2023,FINAL,CA,3398,58
2022-2023,FINAL,CA,3399,61
2022-2023,FINAL,CA,3400,76.5
2022-2023,FINAL,CA,3401,94
2022-2023,FINAL,CA,3402,0
2022-2023,FINAL,CA,3403,99
2022-2023,FINAL,CA,3404,99
2022-2023,FINAL,CA,3405,96
2022-2023,FINAL,CA,3406,95.5
2022-2023,FINAL,CA,3409,46
2022-2023,FINAL,CA,3410,0
2022-2023,FINAL,CA,3411,100
2022-2023,FINAL,CA,3418,98
2022-2023,FINAL,CA,3420,87
2022-2023,FINAL,CA,3421,98
2022-2023,FINAL,CA,3422,68
2022-2023,FINAL,CA,3423,97
2022-2023,FINAL,CA,3424,73
2022-2023,FINAL,CA,3425,83
2022-2023,FINAL,CA,3427,96
2022-2023,FINAL,CA,3428,97
2022-2023,FINAL,CA,3429,98
2022-2023,FINAL,CA,3430,64
2022-2023,FINAL,CA,3431,96
2022-2023,FINAL,CA,3432,97
2022-2023,FINAL,CA,3433,100
2022-2023,FINAL,CA,3434,84.5
2022-2023,FINAL,CA,3435,94.5
2022-2023,FINAL,CA,3436,60
2022-2023,FINAL,CA,3437,80
2022-2023,FINAL,CA,3438,66
2022-2023,FINAL,CA,3439,99
2022-2023,FINAL,CA,3440,71
2022-2023,FINAL,CA,3441,83
2022-2023,FINAL,CA,3442,94
2022-2023,FINAL,CA,3443,92.5
2022-2023,FINAL,CA,3444,95
2022-2023,FINAL,CA,3445,99
2022-2023,FINAL,CA,3446,95
2022-2023,FINAL,CA,3447,96
2022-2023,FINAL,CA,3448,97
2022-2023,FINAL,CA,3449,98
2022-2023,FINAL,CA,3450,92.5
2022-2023,FINAL,CA,3451,98.5
2022-2023,FINAL,CA,3452,76
2022-2023,FINAL,CA,3453,66
2022-2023,FINAL,CA,3454,93
2022-2023,FINAL,CA,3455,94.5
2022-2023,FINAL,CA,3456,85
2022-2023,FINAL,CA,3457,78.5
2022-2023,FINAL,CA,3458,96
2022-2023,FINAL,CA,3459,89
2022-2023,FINAL,CA,3460,76
2022-2023,FINAL,CA,3461,93
2022-2023,FINAL,CA,3462,87
2022-2023,FINAL,CA,3463,91
2022-2023,FINAL,CA,3464,75
2022-2023,FINAL,CA,3465,86
2022-2023,FINAL,CA,3466,82
2022-2023,FINAL,CA,3467,83
2022-2023,FINAL,CA,3468,82
2022-2023,FINAL,CA,3469,76
2022-2023,FINAL,CA,3470,94
2022-2023,FINAL,CA,3471,85
2022-2023,FINAL,CA,3472,89
2022-2023,FINAL,CA,3473,83
2022-2023,FINAL,CA,3474,87
2022-2023,FINAL,CA,3475,95
2022-2023,FINAL,CA,3476,84
2022-2023,FINAL,CA,3479,100
2022-2023,FINAL,CA,3480,98
2022-2023,FINAL,CA,3481,70
2022-2023,FINAL,CA,3482,84
2022-2023,FINAL,CA,3483,95
2022-2023,FINAL,CA,3484,73
2022-2023,FINAL,CA,3485,63
2022-2023,FINAL,CA,3486,79
2022-2023,FINAL,CA,3488,99
2022-2023,FINAL,CA,3489,78
2022-2023,FINAL,CA,3490,81
2022-2023,FINAL,CA,3491,94
2022-2023,FINAL,CA,3492,88
2022-2023,FINAL,CA,3493,93
2022-2023,FINAL,CA,3494,99
2022-2023,FINAL,CA,3495,92
2022-2023,FINAL,CA,3496,68
2022-2023,FINAL,CA,3498,94.5
2022-2023,FINAL,CA,3499,64
2022-2023,FINAL,CA,3500,57
2022-2023,FINAL,CA,3501,97
2022-2023,FINAL,CA,3502,0
2022-2023,FINAL,CA,3503,90
2022-2023,FINAL,CA,3504,87
2022-2023,FINAL,CA,3505,91
2022-2023,FINAL,CA,3506,99
2022-2023,FINAL,CA,3507,98
2022-2023,FINAL,CA,3508,84
2022-2023,FINAL,CA,3510,71
2022-2023,FINAL,CA,3511,83
2022-2023,FINAL,CA,3512,65.5
2022-2023,FINAL,CA,3513,93
2022-2023,FINAL,CA,3514,95
2022-2023,FINAL,CA,3515,89
2022-2023,FINAL,CA,3516,74
2022-2023,FINAL,CA,3517,66
2022-2023,FINAL,CA,3519,84
2022-2023,FINAL,CA,3520,64
2022-2023,FINAL,CA,3521,63
2022-2023,FINAL,CA,3522,87
2022-2023,FINAL,CA,3523,34
2022-2023,FINAL,CA,3524,43
2022-2023,FINAL,CA,3525,15
2022-2023,FINAL,CA,3526,93
2022-2023,FINAL,CA,3527,84
2022-2023,FINAL,CA,3530,79
2022-2023,FINAL,CA,3532,95
2022-2023,FINAL,CA,3533,75
2022-2023,FINAL,CA,3534,85
2022-2023,FINAL,CA,3535,97
2022-2023,FINAL,CA,3536,69.5
2022-2023,FINAL,CA,3537,59
2022-2023,FINAL,CA,3540,94.5
2022-2023,FINAL,CA,3541,98
2022-2023,FINAL,CA,3542,71.5
2022-2023,FINAL,CA,3544,59
2022-2023,FINAL,CA,3545,93
2022-2023,FINAL,CA,3546,96.5
2022-2023,FINAL,CA,3547,87
2022-2023,FINAL,CA,3548,91
2022-2023,FINAL,CA,3549,69
2022-2023,FINAL,CA,3550,99
2022-2023,FINAL,CA,3551,64
2022-2023,FINAL,CA,3552,81.5
2022-2023,FINAL,CA,3553,87.5
2022-2023,FINAL,CA,3554,65.5
2022-2023,FINAL,CA,3555,70
2022-2023,FINAL,CA,3556,99
2022-2023,FINAL,CA,3557,99
2022-2023,FINAL,CA,3558,71
2022-2023,FINAL,CA,3559,98
2022-2023,FINAL,CA,3560,52
2022-2023,FINAL,CA,3561,58.5
2022-2023,FINAL,CA,3562,63
2022-2023,FINAL,CA,3563,92
2022-2023,FINAL,CA,3564,74.5
2022-2023,FINAL,CA,3565,78
2022-2023,FINAL,CA,3566,81.5
2022-2023,FINAL,CA,3567,69.5
2022-2023,FINAL,CA,3568,78
2022-2023,FINAL,CA,3569,80.5
2022-2023,FINAL,CA,3570,80
2022-2023,FINAL,CA,3571,66
2022-2023,FINAL,CA,3572,78.5
2022-2023,FINAL,CA,3573,92
2022-2023,FINAL,CA,3574,68
2022-2023,FINAL,CA,3575,88.5
2022-2023,FINAL,CA,3576,22
2022-2023,FINAL,CA,3577,30
2022-2023,FINAL,CA,3582,73
2022-2023,FINAL,CA,3583,76
2022-2023,FINAL,CA,3584,80
2022-2023,FINAL,CA,3585,69
2022-2023,FINAL,CA,3586,38.5
2022-2023,FINAL,CA,3593,67
2022-2023,FINAL,CA,3594,90.5
2022-2023,FINAL,CA,3601,88
2022-2023,FINAL,CA,3602,81
2022-2023,FINAL,CA,3603,90
2022-2023,FINAL,CA,3605,88.5
2022-2023,FINAL,CA,3606,22
2022-2023,FINAL,CA,3614,79
2022-2023,FINAL,CA,3618,0
2022-2023,FINAL,CA,3619,85
2022-2023,FINAL,CA,3620,71
2022-2023,FINAL,CA,3627,31
2022-2023,FINAL,CA,3628,97
2022-2023,FINAL,CA,3630,0
2022-2023,FINAL,CA,3631,83.5
2022-2023,FINAL,CA,3633,0
2022-2023,FINAL,CA,3639,87
2022-2023,FINAL,CA,3640,89
2022-2023,FINAL,CA,3641,84
2022-2023,FINAL,CA,3642,59
2022-2023,FINAL,CA,3643,94
2022-2023,FINAL,CA,3644,81
2022-2023,FINAL,CA,3645,84
2022-2023,FINAL,CA,3646,80
2022-2023,FINAL,CA,3647,89
2022-2023,FINAL,CA,3648,67
2022-2023,FINAL,CA,3649,94
2022-2023,FINAL,CA,3650,91
2022-2023,FINAL,CA,3651,84
2022-2023,FINAL,CA,3652,80
2022-2023,FINAL,CA,3653,89
2022-2023,FINAL,CA,3654,98
2022-2023,FINAL,CA,3655,91
2022-2023,FINAL,CA,3656,73
2022-2023,FINAL,CA,3657,96
2022-2023,FINAL,CA,3658,63
2022-2023,FINAL,CA,3659,88
2022-2023,FINAL,CA,3660,96
2022-2023,FINAL,CA,3661,91
2022-2023,FINAL,CA,3662,90
2022-2023,FINAL,CA,3663,82
2022-2023,FINAL,CA,3664,77
2022-2023,FINAL,CA,3666,97
2022-2023,FINAL,CA,3667,95
2022-2023,FINAL,CA,3668,86
2022-2023,FINAL,CA,3669,79
2022-2023,FINAL,CA,3670,100
2022-2023,FINAL,CA,3671,96
2022-2023,FINAL,CA,3672,74
2022-2023,FINAL,CA,3673,93
2022-2023,FINAL,CA,3674,71
2022-2023,FINAL,CA,3675,77
2022-2023,FINAL,CA,3676,91
2022-2023,FINAL,CA,3677,89
2022-2023,FINAL,CA,3678,93
2022-2023,FINAL,CA,3679,81
2022-2023,FINAL,CA,3680,97
2022-2023,FINAL,CA,3681,95
2022-2023,FINAL,CA,3682,90
2022-2023,FINAL,CA,3683,68
2022-2023,FINAL,CA,3684,0
2022-2023,FINAL,CA,3685,93
2022-2023,FINAL,CA,3686,96
2022-2023,FINAL,CA,3687,98
2022-2023,FINAL,CA,3688,84
2022-2023,FINAL,CA,3689,93
2022-2023,FINAL,CA,3690,75
2022-2023,FINAL,CA,3693,91
2022-2023,FINAL,CA,3694,0
2022-2023,FINAL,CA,3695,96
2022-2023,FINAL,CA,3696,80
2022-2023,FINAL,CA,3697,85
2022-2023,FINAL,CA,3698,98
2022-2023,FINAL,CA,3700,98
2022-2023,FINAL,CA,3701,95
2022-2023,FINAL,CA,3702,93
2022-2023,FINAL,CA,3703,78
2022-2023,FINAL,CA,3704,65
2022-2023,FINAL,CA,3705,67
2022-2023,FINAL,CA,3706,87
2022-2023,FINAL,CA,3707,87
2022-2023,FINAL,CA,3708,0
2022-2023,FINAL,CA,3709,84
2022-2023,FINAL,CA,3710,92
2022-2023,FINAL,CA,3711,82
2022-2023,FINAL,CA,3712,86
2022-2023,FINAL,CA,3713,75
2022-2023,FINAL,CA,3714,98
2022-2023,FINAL,CA,3715,100
2022-2023,FINAL,CA,3716,58
2022-2023,FINAL,CA,3717,98
2022-2023,FINAL,CA,3718,93
2022-2023,FINAL,CA,3719,82
2022-2023,FINAL,CA,3720,85
2022-2023,FINAL,CA,3721,92
2022-2023,FINAL,CA,3722,95
2022-2023,FINAL,CA,3723,94
2022-2023,FINAL,CA,3724,93
2022-2023,FINAL,CA,3725,92
2022-2023,FINAL,CA,3726,92
2022-2023,FINAL,CA,3727,94
2022-2023,FINAL,CA,3728,73
2022-2023,FINAL,CA,3729,67
2022-2023,FINAL,CA,3730,85
2022-2023,FINAL,CA,3731,46
2022-2023,FINAL,CA,3732,100
2022-2023,FINAL,CA,3733,82
2022-2023,FINAL,CA,3734,64
2022-2023,FINAL,CA,3735,82
2022-2023,FINAL,CA,3736,92
2022-2023,FINAL,CA,3737,66
2022-2023,FINAL,CA,3738,85
2022-2023,FINAL,CA,3739,72
2022-2023,FINAL,CA,3740,75
2022-2023,FINAL,CA,3742,70
2022-2023,FINAL,CA,3743,75
2022-2023,FINAL,CA,3744,74
2022-2023,FINAL,CA,3745,93
2022-2023,FINAL,CA,3746,79
2022-2023,FINAL,CA,3747,79
2022-2023,FINAL,CA,3748,69
2022-2023,FINAL,CA,3749,88
2022-2023,FINAL,CA,3750,94
2022-2023,FINAL,CA,3751,90
2022-2023,FINAL,CA,3752,79
2022-2023,FINAL,CA,3753,94
2022-2023,FINAL,CA,3754,0
2022-2023,FINAL,CA,3755,82
2022-2023,FINAL,CA,3756,95
2022-2023,FINAL,CA,3757,87
2022-2023,FINAL,CA,3758,76
2022-2023,FINAL,CA,3759,90
2022-2023,FINAL,CA,3760,60
2022-2023,FINAL,CA,3761,63
2022-2023,FINAL,CA,3762,96
2022-2023,FINAL,CA,3763,93
2022-2023,FINAL,CA,3764,75
2022-2023,FINAL,CA,3766,73
2022-2023,FINAL,CA,3767,83
2022-2023,FINAL,CA,3768,78
2022-2023,FINAL,CA,3769,76
2022-2023,FINAL,CA,3770,82
2022-2023,FINAL,CA,3771,78
2022-2023,FINAL,CA,3772,79
2022-2023,FINAL,CA,3773,82
2022-2023,FINAL,CA,3774,0
2022-2023,FINAL,CA,3775,97
2022-2023,FINAL,CA,3776,94
2022-2023,FINAL,CA,3777,100
2022-2023,FINAL,CA,3778,93
2022-2023,FINAL,CA,3779,76
2022-2023,FINAL,CA,3780,71
2022-2023,FINAL,CA,3781,90
2022-2023,FINAL,CA,3782,89
2022-2023,FINAL,CA,3783,59
2022-2023,FINAL,CA,3784,91
2022-2023,FINAL,CA,3785,81
2022-2023,FINAL,CA,3788,92
2022-2023,FINAL,CA,3789,83
2022-2023,FINAL,CA,3790,95
2022-2023,FINAL,CA,3791,87
2022-2023,FINAL,CA,3792,88
2022-2023,FINAL,CA,3793,60
2022-2023,FINAL,CA,3794,94
2022-2023,FINAL,CA,3795,69
2022-2023,FINAL,CA,3796,65
2022-2023,FINAL,CA,3797,91
2022-2023,FINAL,CA,3798,96
2022-2023,FINAL,CA,3799,91
2022-2023,FINAL,CA,3801,74
2022-2023,FINAL,CA,3802,99
2022-2023,FINAL,CA,3803,84
2022-2023,FINAL,CA,3804,87
2022-2023,FINAL,CA,3805,79
2022-2023,FINAL,CA,3806,95
2022-2023,FINAL,CA,3807,71
2022-2023,FINAL,CA,3808,86
2022-2023,FINAL,CA,3809,97
2022-2023,FINAL,CA,3810,94
2022-2023,FINAL,CA,3811,83
2022-2023,FINAL,CA,3812,89
2022-2023,FINAL,CA,3813,91
2022-2023,FINAL,CA,3814,69
2022-2023,FINAL,CA,3815,72
2022-2023,FINAL,CA,3816,75
2022-2023,FINAL,CA,3817,89
2022-2023,FINAL,CA,3818,76
2022-2023,FINAL,CA,3819,96
2022-2023,FINAL,CA,3820,87
2022-2023,FINAL,CA,3821,80
2022-2023,FINAL,CA,3822,65
2022-2023,FINAL,CA,3823,62
2022-2023,FINAL,CA,3825,91
2022-2023,FINAL,CA,3826,75
2022-2023,FINAL,CA,3828,91
2022-2023,FINAL,CA,3830,76
2022-2023,FINAL,CA,3832,82.5
2022-2023,FINAL,CA,3835,25
2022-2023,FINAL,CA,3840,76
2022-2023,FINAL,CA,3841,93
2022-2023,FINAL,CA,3845,96
2022-2023,FINAL,CA,3846,80
2022-2023,FINAL,CA,3848,0
2022-2023,FINAL,CA,3849,84.5
2022-2023,FINAL,CA,3850,95
2022-2023,FINAL,CA,3851,94
2022-2023,FINAL,CA,3852,91.5
